Country Code,Indicator Code,Year,GDP Growth
STP,NY.GDP.MKTP.KD.ZG,1991,1.2010046399312
SUR,NY.GDP.MKTP.KD.ZG,1991,2.69999913539954
SVK,NY.GDP.MKTP.KD.ZG,1991,-14.5738038462519
SVN,NY.GDP.MKTP.KD.ZG,1991,-8.90010793013167
SWE,NY.GDP.MKTP.KD.ZG,1991,-1.14597484648873
SWZ,NY.GDP.MKTP.KD.ZG,1991,1.76037634931178
SYC,NY.GDP.MKTP.KD.ZG,1991,2.76042625999888
SYR,NY.GDP.MKTP.KD.ZG,1991,7.66646818712442
TCD,NY.GDP.MKTP.KD.ZG,1991,8.53513716647174
TEA,NY.GDP.MKTP.KD.ZG,1991,8.02145655172559
TEC,NY.GDP.MKTP.KD.ZG,1991,-5.8986036723288
TGO,NY.GDP.MKTP.KD.ZG,1991,-0.699967495023117
THA,NY.GDP.MKTP.KD.ZG,1991,8.5582603212423
TJK,NY.GDP.MKTP.KD.ZG,1991,-7.09999909622525
TKM,NY.GDP.MKTP.KD.ZG,1991,-4.60526321358375
TLA,NY.GDP.MKTP.KD.ZG,1991,3.29497108833594
TLS,NY.GDP.MKTP.KD.ZG,1991,10.7142805140818
TMN,NY.GDP.MKTP.KD.ZG,1991,0.53006526717509
TON,NY.GDP.MKTP.KD.ZG,1991,6.41494759566901
TSA,NY.GDP.MKTP.KD.ZG,1991,2.10777792782287
TSS,NY.GDP.MKTP.KD.ZG,1991,0.351296364878124
TTO,NY.GDP.MKTP.KD.ZG,1991,3.11240786575588
TUN,NY.GDP.MKTP.KD.ZG,1991,3.90454530313198
TUR,NY.GDP.MKTP.KD.ZG,1991,0.720279035610048
TUV,NY.GDP.MKTP.KD.ZG,1991,3.60918332621661
TZA,NY.GDP.MKTP.KD.ZG,1991,2.07198821361914
UGA,NY.GDP.MKTP.KD.ZG,1991,5.55409549507921
UKR,NY.GDP.MKTP.KD.ZG,1991,-8.6999999997216
UMC,NY.GDP.MKTP.KD.ZG,1991,3.08127913023071
URY,NY.GDP.MKTP.KD.ZG,1991,3.53880850451309
USA,NY.GDP.MKTP.KD.ZG,1991,-0.108312888962658
UZB,NY.GDP.MKTP.KD.ZG,1991,-0.492000005163078
VCT,NY.GDP.MKTP.KD.ZG,1991,1.13557520041245
VEN,NY.GDP.MKTP.KD.ZG,1991,9.72988797714595
VNM,NY.GDP.MKTP.KD.ZG,1991,5.96084393218912
VUT,NY.GDP.MKTP.KD.ZG,1991,3.14763848027586
WLD,NY.GDP.MKTP.KD.ZG,1991,1.21070116446037
WSM,NY.GDP.MKTP.KD.ZG,1991,-2.30001238645001
YEM,NY.GDP.MKTP.KD.ZG,1991,6.29349385992927
ZAF,NY.GDP.MKTP.KD.ZG,1991,-1.0182449675445
ZMB,NY.GDP.MKTP.KD.ZG,1991,-0.0361333838823299
ZWE,NY.GDP.MKTP.KD.ZG,1991,5.53178237384218
ABW,NY.GDP.MKTP.KD.ZG,1992,5.88235395341866
AFE,NY.GDP.MKTP.KD.ZG,1992,-2.34677594830774
AFW,NY.GDP.MKTP.KD.ZG,1992,2.37185689336592
AGO,NY.GDP.MKTP.KD.ZG,1992,-5.83828073313141
ALB,NY.GDP.MKTP.KD.ZG,1992,-7.18711091500037
AND,NY.GDP.MKTP.KD.ZG,1992,0.929214040125956
ARB,NY.GDP.MKTP.KD.ZG,1992,6.57108787740287
ARE,NY.GDP.MKTP.KD.ZG,1992,3.34494485849439
ARG,NY.GDP.MKTP.KD.ZG,1992,7.93729155643076
ARM,NY.GDP.MKTP.KD.ZG,1992,-41.8000027457562
ATG,NY.GDP.MKTP.KD.ZG,1992,1.15854079029032
AUS,NY.GDP.MKTP.KD.ZG,1992,0.428289544126571
AUT,NY.GDP.MKTP.KD.ZG,1992,2.09352495522575
AZE,NY.GDP.MKTP.KD.ZG,1992,-22.6000003264444
BDI,NY.GDP.MKTP.KD.ZG,1992,1.00999837099629
BEL,NY.GDP.MKTP.KD.ZG,1992,1.53065460747519
BEN,NY.GDP.MKTP.KD.ZG,1992,2.95771082720395
BFA,NY.GDP.MKTP.KD.ZG,1992,0.232710761845951
BGD,NY.GDP.MKTP.KD.ZG,1992,5.44268554966725
BGR,NY.GDP.MKTP.KD.ZG,1992,-7.27238796644707
BHR,NY.GDP.MKTP.KD.ZG,1992,6.68999836660551
BHS,NY.GDP.MKTP.KD.ZG,1992,-3.82558229706301
BIH,NY.GDP.MKTP.KD.ZG,1992,-6.43690771039324
BLR,NY.GDP.MKTP.KD.ZG,1992,-9.60000128974481
BLZ,NY.GDP.MKTP.KD.ZG,1992,12.7310426540284
BMU,NY.GDP.MKTP.KD.ZG,1992,-0.0597382143839553
BOL,NY.GDP.MKTP.KD.ZG,1992,1.64649818317069
BRA,NY.GDP.MKTP.KD.ZG,1992,-0.54407204977727
BRB,NY.GDP.MKTP.KD.ZG,1992,-5.69252077562329
BRN,NY.GDP.MKTP.KD.ZG,1992,-3.12061882284523
BTN,NY.GDP.MKTP.KD.ZG,1992,4.60089119051578
BWA,NY.GDP.MKTP.KD.ZG,1992,2.91707018751026
CAF,NY.GDP.MKTP.KD.ZG,1992,-6.42407819946331
CAN,NY.GDP.MKTP.KD.ZG,1992,0.89046625458775
CEB,NY.GDP.MKTP.KD.ZG,1992,-4.93630600912893
CHE,NY.GDP.MKTP.KD.ZG,1992,-0.0437330034965839
CHL,NY.GDP.MKTP.KD.ZG,1992,11.166707732399
CHN,NY.GDP.MKTP.KD.ZG,1992,14.2245295924965
CIV,NY.GDP.MKTP.KD.ZG,1992,-0.244560610691636
CMR,NY.GDP.MKTP.KD.ZG,1992,-3.10000321081914
COD,NY.GDP.MKTP.KD.ZG,1992,-10.5000085646477
COG,NY.GDP.MKTP.KD.ZG,1992,2.61194805533871
COL,NY.GDP.MKTP.KD.ZG,1992,4.04492943933556
COM,NY.GDP.MKTP.KD.ZG,1992,8.53098178773288
CPV,NY.GDP.MKTP.KD.ZG,1992,10.9376469895221
CRI,NY.GDP.MKTP.KD.ZG,1992,9.2011037327736
CSS,NY.GDP.MKTP.KD.ZG,1992,-0.671044275735937
CUB,NY.GDP.MKTP.KD.ZG,1992,-11.5806030812698
CYP,NY.GDP.MKTP.KD.ZG,1992,9.39999901631703
CZE,NY.GDP.MKTP.KD.ZG,1992,-0.506542342811386
DEU,NY.GDP.MKTP.KD.ZG,1992,2.01418425526269
DMA,NY.GDP.MKTP.KD.ZG,1992,2.02942082563156
DNK,NY.GDP.MKTP.KD.ZG,1992,2.02281125564969
DOM,NY.GDP.MKTP.KD.ZG,1992,11.2209327396002
DZA,NY.GDP.MKTP.KD.ZG,1992,1.80000230244057
EAP,NY.GDP.MKTP.KD.ZG,1992,11.1783709603428
EAR,NY.GDP.MKTP.KD.ZG,1992,4.09304112376252
EAS,NY.GDP.MKTP.KD.ZG,1992,4.23181770974108
ECA,NY.GDP.MKTP.KD.ZG,1992,-4.72245555441245
ECS,NY.GDP.MKTP.KD.ZG,1992,-0.698083147439135
ECU,NY.GDP.MKTP.KD.ZG,1992,2.11431064978969
EGY,NY.GDP.MKTP.KD.ZG,1992,4.47285918408184
EMU,NY.GDP.MKTP.KD.ZG,1992,1.12215102202433
ESP,NY.GDP.MKTP.KD.ZG,1992,0.92921538359569
EST,NY.GDP.MKTP.KD.ZG,1992,-21.1686562081083
ETH,NY.GDP.MKTP.KD.ZG,1992,-8.67248014788842
EUU,NY.GDP.MKTP.KD.ZG,1992,0.901770388277441
FCS,NY.GDP.MKTP.KD.ZG,1992,0.195282552386274
FIN,NY.GDP.MKTP.KD.ZG,1992,-3.31137335489038
FJI,NY.GDP.MKTP.KD.ZG,1992,6.10000190987678
FRA,NY.GDP.MKTP.KD.ZG,1992,1.5160611193343
FSM,NY.GDP.MKTP.KD.ZG,1992,4.00801603206413
GAB,NY.GDP.MKTP.KD.ZG,1992,-3.09014565154393
GBR,NY.GDP.MKTP.KD.ZG,1992,0.401082055677989
GEO,NY.GDP.MKTP.KD.ZG,1992,-44.899774806083
GHA,NY.GDP.MKTP.KD.ZG,1992,3.87941908037517
GIN,NY.GDP.MKTP.KD.ZG,1992,3.2709473025656
GMB,NY.GDP.MKTP.KD.ZG,1992,3.37868879121812
GNB,NY.GDP.MKTP.KD.ZG,1992,1.09999996776526
GNQ,NY.GDP.MKTP.KD.ZG,1992,34.7453200290652
GRC,NY.GDP.MKTP.KD.ZG,1992,0.699999922754131
GRD,NY.GDP.MKTP.KD.ZG,1992,-0.851148756391396
GRL,NY.GDP.MKTP.KD.ZG,1992,-5.1117000323197
GTM,NY.GDP.MKTP.KD.ZG,1992,4.83833884688683
GUY,NY.GDP.MKTP.KD.ZG,1992,7.75788577607526
HIC,NY.GDP.MKTP.KD.ZG,1992,1.51219841001684
HKG,NY.GDP.MKTP.KD.ZG,1992,6.23493147253409
HND,NY.GDP.MKTP.KD.ZG,1992,6.07368787706019
HPC,NY.GDP.MKTP.KD.ZG,1992,-1.20762815699146
HRV,NY.GDP.MKTP.KD.ZG,1992,-11.7132904577233
HTI,NY.GDP.MKTP.KD.ZG,1992,-5.30993292251178
HUN,NY.GDP.MKTP.KD.ZG,1992,-3.06418034654369
IBD,NY.GDP.MKTP.KD.ZG,1992,1.56123050887143
IBT,NY.GDP.MKTP.KD.ZG,1992,1.61216057426938
IDA,NY.GDP.MKTP.KD.ZG,1992,2.11648889345008
IDB,NY.GDP.MKTP.KD.ZG,1992,3.07728835063648
IDN,NY.GDP.MKTP.KD.ZG,1992,6.49750651682714
IDX,NY.GDP.MKTP.KD.ZG,1992,1.11528245255026
IMN,NY.GDP.MKTP.KD.ZG,1992,0.800002489771529
IND,NY.GDP.MKTP.KD.ZG,1992,5.48239602040357
IRL,NY.GDP.MKTP.KD.ZG,1992,3.34327465562787
IRN,NY.GDP.MKTP.KD.ZG,1992,3.29798191906094
IRQ,NY.GDP.MKTP.KD.ZG,1992,32.5922111964051
ISL,NY.GDP.MKTP.KD.ZG,1992,-3.37389406688185
ISR,NY.GDP.MKTP.KD.ZG,1992,7.75926620215321
ITA,NY.GDP.MKTP.KD.ZG,1992,0.834275476973303
JAM,NY.GDP.MKTP.KD.ZG,1992,1.95554250245047
JOR,NY.GDP.MKTP.KD.ZG,1992,14.3497760596886
JPN,NY.GDP.MKTP.KD.ZG,1992,0.900586066360461
KAZ,NY.GDP.MKTP.KD.ZG,1992,-5.29999999893468
KEN,NY.GDP.MKTP.KD.ZG,1992,-0.799493958641349
KGZ,NY.GDP.MKTP.KD.ZG,1992,-13.8378377984379
KHM,NY.GDP.MKTP.KD.ZG,1992,7.01753837781436
KIR,NY.GDP.MKTP.KD.ZG,1992,23.9592681774745
KNA,NY.GDP.MKTP.KD.ZG,1992,4.26897382542985
KOR,NY.GDP.MKTP.KD.ZG,1992,6.19864279836374
KWT,NY.GDP.MKTP.KD.ZG,1992,82.8093290262528
LAC,NY.GDP.MKTP.KD.ZG,1992,2.13660582803212
LAO,NY.GDP.MKTP.KD.ZG,1992,5.55985776817542
LBN,NY.GDP.MKTP.KD.ZG,1992,16.4383457045728
LBR,NY.GDP.MKTP.KD.ZG,1992,-35.0856779208949
LBY,NY.GDP.MKTP.KD.ZG,1992,-2.71227407954309
LCA,NY.GDP.MKTP.KD.ZG,1992,7.9530753604442
LCN,NY.GDP.MKTP.KD.ZG,1992,2.56985973382653
LDC,NY.GDP.MKTP.KD.ZG,1992,0.407336708565126
LIC,NY.GDP.MKTP.KD.ZG,1992,-0.0979930962218987
LIE,NY.GDP.MKTP.KD.ZG,1992,3.60829384387156
LKA,NY.GDP.MKTP.KD.ZG,1992,4.39999125181939
LMC,NY.GDP.MKTP.KD.ZG,1992,3.6986262123973
LMY,NY.GDP.MKTP.KD.ZG,1992,4.23772261036484
LSO,NY.GDP.MKTP.KD.ZG,1992,6.95636495400254
LTE,NY.GDP.MKTP.KD.ZG,1992,0.759961600684562
LTU,NY.GDP.MKTP.KD.ZG,1992,-21.2589705631251
LUX,NY.GDP.MKTP.KD.ZG,1992,1.81965245225082
LVA,NY.GDP.MKTP.KD.ZG,1992,-32.1185704640615
MAC,NY.GDP.MKTP.KD.ZG,1992,13.2990254888342
MAR,NY.GDP.MKTP.KD.ZG,1992,-2.097738754022
MCO,NY.GDP.MKTP.KD.ZG,1992,1.36663952678862
MDA,NY.GDP.MKTP.KD.ZG,1992,-29.0999999176414
MDG,NY.GDP.MKTP.KD.ZG,1992,1.18088494825233
MDV,NY.GDP.MKTP.KD.ZG,1992,6.67082531517829
MEA,NY.GDP.MKTP.KD.ZG,1992,6.14654541839563
MEX,NY.GDP.MKTP.KD.ZG,1992,3.56861354412243
MHL,NY.GDP.MKTP.KD.ZG,1992,7.14088119818035
MIC,NY.GDP.MKTP.KD.ZG,1992,4.33656026645708
MKD,NY.GDP.MKTP.KD.ZG,1992,-6.56519867685854
MLI,NY.GDP.MKTP.KD.ZG,1992,-3.21866249030752
MLT,NY.GDP.MKTP.KD.ZG,1992,4.69093243062588
MMR,NY.GDP.MKTP.KD.ZG,1992,9.66094245346783
MNA,NY.GDP.MKTP.KD.ZG,1992,4.45656387367099
MNG,NY.GDP.MKTP.KD.ZG,1992,-9.25646570382904
MOZ,NY.GDP.MKTP.KD.ZG,1992,-7.57664724880097
MRT,NY.GDP.MKTP.KD.ZG,1992,1.87412573083665
MUS,NY.GDP.MKTP.KD.ZG,1992,6.51269858283499
MWI,NY.GDP.MKTP.KD.ZG,1992,-7.33297833468816
MYS,NY.GDP.MKTP.KD.ZG,1992,8.88511797832156
NAC,NY.GDP.MKTP.KD.ZG,1992,3.30820486933312
NAM,NY.GDP.MKTP.KD.ZG,1992,7.18934252280525
NCL,NY.GDP.MKTP.KD.ZG,1992,0.519994838392222
NER,NY.GDP.MKTP.KD.ZG,1992,2.00075236142851
NGA,NY.GDP.MKTP.KD.ZG,1992,4.63119294607692
NIC,NY.GDP.MKTP.KD.ZG,1992,0.386346578416166
NLD,NY.GDP.MKTP.KD.ZG,1992,1.70607098866782
NOR,NY.GDP.MKTP.KD.ZG,1992,3.5744589496928
NPL,NY.GDP.MKTP.KD.ZG,1992,4.10640661731669
NRU,NY.GDP.MKTP.KD.ZG,1992,-16.2602975907423
NZL,NY.GDP.MKTP.KD.ZG,1992,1.09376591969001
OED,NY.GDP.MKTP.KD.ZG,1992,2.0939809053873
OMN,NY.GDP.MKTP.KD.ZG,1992,8.41388425937097
OSS,NY.GDP.MKTP.KD.ZG,1992,-1.60957511482346
PAK,NY.GDP.MKTP.KD.ZG,1992,7.70589781716029
PAN,NY.GDP.MKTP.KD.ZG,1992,8.20168016089707
PER,NY.GDP.MKTP.KD.ZG,1992,-0.540509124723926
PHL,NY.GDP.MKTP.KD.ZG,1992,0.417629066097945
PLW,NY.GDP.MKTP.KD.ZG,1992,-6.40002595335784
PNG,NY.GDP.MKTP.KD.ZG,1992,13.8490852689481
POL,NY.GDP.MKTP.KD.ZG,1992,2.51497861350261
PRE,NY.GDP.MKTP.KD.ZG,1992,2.32528809073112
PRI,NY.GDP.MKTP.KD.ZG,1992,4.56405181454294
PRT,NY.GDP.MKTP.KD.ZG,1992,1.08947633331087
PRY,NY.GDP.MKTP.KD.ZG,1992,1.69642801124701
PSS,NY.GDP.MKTP.KD.ZG,1992,4.79563036010964
PST,NY.GDP.MKTP.KD.ZG,1992,1.90592621870829
PYF,NY.GDP.MKTP.KD.ZG,1992,-1.45738829064787
QAT,NY.GDP.MKTP.KD.ZG,1992,11.3305277115916
ROU,NY.GDP.MKTP.KD.ZG,1992,-8.7672284522824
RUS,NY.GDP.MKTP.KD.ZG,1992,-14.5310737729264
RWA,NY.GDP.MKTP.KD.ZG,1992,5.87272523970344
SAS,NY.GDP.MKTP.KD.ZG,1992,5.8066582674809
SAU,NY.GDP.MKTP.KD.ZG,1992,4.58059761127585
SDN,NY.GDP.MKTP.KD.ZG,1992,6.57786138499603
SEN,NY.GDP.MKTP.KD.ZG,1992,1.32023303661357
SGP,NY.GDP.MKTP.KD.ZG,1992,6.63980556949564
SLB,NY.GDP.MKTP.KD.ZG,1992,12.69999824824
SLE,NY.GDP.MKTP.KD.ZG,1992,-19.0129099070928
SLV,NY.GDP.MKTP.KD.ZG,1992,7.02196331575217
SOM,NY.GDP.MKTP.KD.ZG,1992,-8.4883234812706
SSA,NY.GDP.MKTP.KD.ZG,1992,-0.439574019657485
SSF,NY.GDP.MKTP.KD.ZG,1992,-0.432236851776153
SST,NY.GDP.MKTP.KD.ZG,1992,-1.04136104765232
STP,NY.GDP.MKTP.KD.ZG,1992,0.699996987364386
SUR,NY.GDP.MKTP.KD.ZG,1992,0.400000008536168
SVK,NY.GDP.MKTP.KD.ZG,1992,-6.72148633956799
SVN,NY.GDP.MKTP.KD.ZG,1992,-5.46369777775745
SWE,NY.GDP.MKTP.KD.ZG,1992,-1.15859274994
SWZ,NY.GDP.MKTP.KD.ZG,1992,3.2262068810838
SYC,NY.GDP.MKTP.KD.ZG,1992,7.17304395387974
SYR,NY.GDP.MKTP.KD.ZG,1992,12.972790068566
TCD,NY.GDP.MKTP.KD.ZG,1992,8.00144334631926
TEA,NY.GDP.MKTP.KD.ZG,1992,11.1738143929485
TEC,NY.GDP.MKTP.KD.ZG,1992,-9.54693452228736
TGO,NY.GDP.MKTP.KD.ZG,1992,-3.98068681380465
THA,NY.GDP.MKTP.KD.ZG,1992,8.08338802345332
TJK,NY.GDP.MKTP.KD.ZG,1992,-29.0000010554471
TKM,NY.GDP.MKTP.KD.ZG,1992,-14.965986595768
TLA,NY.GDP.MKTP.KD.ZG,1992,2.80875733906127
TLS,NY.GDP.MKTP.KD.ZG,1992,10.4595196012455
TMN,NY.GDP.MKTP.KD.ZG,1992,4.45656387367099
TON,NY.GDP.MKTP.KD.ZG,1992,0.251975664133198
TSA,NY.GDP.MKTP.KD.ZG,1992,5.8066582674809
TSS,NY.GDP.MKTP.KD.ZG,1992,-0.432236851776125
TTO,NY.GDP.MKTP.KD.ZG,1992,10.092979512969
TUN,NY.GDP.MKTP.KD.ZG,1992,7.80572887722397
TUR,NY.GDP.MKTP.KD.ZG,1992,5.03563493896803
TUV,NY.GDP.MKTP.KD.ZG,1992,2.7887888821527
TZA,NY.GDP.MKTP.KD.ZG,1992,0.584322131924068
UGA,NY.GDP.MKTP.KD.ZG,1992,3.41835689468401
UKR,NY.GDP.MKTP.KD.ZG,1992,-9.90000000204168
UMC,NY.GDP.MKTP.KD.ZG,1992,4.51835113129026
URY,NY.GDP.MKTP.KD.ZG,1992,7.93158841395443
USA,NY.GDP.MKTP.KD.ZG,1992,3.52249718409405
UZB,NY.GDP.MKTP.KD.ZG,1992,-11.199999997316
VCT,NY.GDP.MKTP.KD.ZG,1992,6.37794062708292
VEN,NY.GDP.MKTP.KD.ZG,1992,6.06047326248849
VNM,NY.GDP.MKTP.KD.ZG,1992,8.64604745934572
VUT,NY.GDP.MKTP.KD.ZG,1992,2.5854137275348
WLD,NY.GDP.MKTP.KD.ZG,1992,2.0223402524078
WSM,NY.GDP.MKTP.KD.ZG,1992,-0.199987145070338
YEM,NY.GDP.MKTP.KD.ZG,1992,8.20759813722687
ZAF,NY.GDP.MKTP.KD.ZG,1992,-2.13703284500521
ZMB,NY.GDP.MKTP.KD.ZG,1992,-1.73092217352566
ZWE,NY.GDP.MKTP.KD.ZG,1992,-9.01557007498964
ABW,NY.GDP.MKTP.KD.ZG,1993,7.30769324531406
AFE,NY.GDP.MKTP.KD.ZG,1993,-0.599105268415371
AFW,NY.GDP.MKTP.KD.ZG,1993,-1.30653190903048
AGO,NY.GDP.MKTP.KD.ZG,1993,-23.9834174420578
ALB,NY.GDP.MKTP.KD.ZG,1993,9.5594116849315
AND,NY.GDP.MKTP.KD.ZG,1993,-1.03148438999895
ARB,NY.GDP.MKTP.KD.ZG,1993,3.2725291910354
ARE,NY.GDP.MKTP.KD.ZG,1993,1.26119094566637
ARG,NY.GDP.MKTP.KD.ZG,1993,8.20697907221228
ARM,NY.GDP.MKTP.KD.ZG,1993,-8.7999987932935
ATG,NY.GDP.MKTP.KD.ZG,1993,5.2802679119231
AUS,NY.GDP.MKTP.KD.ZG,1993,4.04672816534581
AUT,NY.GDP.MKTP.KD.ZG,1993,0.526809413176039
AZE,NY.GDP.MKTP.KD.ZG,1993,-23.0999987188387
BDI,NY.GDP.MKTP.KD.ZG,1993,-6.24000000139047
BEL,NY.GDP.MKTP.KD.ZG,1993,-0.961873074574811
BEN,NY.GDP.MKTP.KD.ZG,1993,5.83617208501383
BFA,NY.GDP.MKTP.KD.ZG,1993,3.46138493945818
BGD,NY.GDP.MKTP.KD.ZG,1993,4.71156172453999
BGR,NY.GDP.MKTP.KD.ZG,1993,-1.48021485421819
BHR,NY.GDP.MKTP.KD.ZG,1993,12.8700066696583
BHS,NY.GDP.MKTP.KD.ZG,1993,0.307806596011844
BIH,NY.GDP.MKTP.KD.ZG,1993,-2.1813484904898
BLR,NY.GDP.MKTP.KD.ZG,1993,-7.60000189914324
BLZ,NY.GDP.MKTP.KD.ZG,1993,6.13799989489728
BMU,NY.GDP.MKTP.KD.ZG,1993,3.00856712357907
BOL,NY.GDP.MKTP.KD.ZG,1993,4.26929611661502
BRA,NY.GDP.MKTP.KD.ZG,1993,4.9246900037071
BRB,NY.GDP.MKTP.KD.ZG,1993,0.793067998237646
BRN,NY.GDP.MKTP.KD.ZG,1993,-0.633649831837999
BTN,NY.GDP.MKTP.KD.ZG,1993,1.98636659615683
BWA,NY.GDP.MKTP.KD.ZG,1993,1.9161070518754
CAF,NY.GDP.MKTP.KD.ZG,1993,0.335275684646064
CAN,NY.GDP.MKTP.KD.ZG,1993,2.65770688317689
CEB,NY.GDP.MKTP.KD.ZG,1993,0.209200867055756
CHE,NY.GDP.MKTP.KD.ZG,1993,-0.125983394603708
CHL,NY.GDP.MKTP.KD.ZG,1993,6.5887838266316
CHN,NY.GDP.MKTP.KD.ZG,1993,13.8837293017729
CIV,NY.GDP.MKTP.KD.ZG,1993,-0.192485098607804
CMR,NY.GDP.MKTP.KD.ZG,1993,-7.93206657447536
COD,NY.GDP.MKTP.KD.ZG,1993,-13.4690505381279
COG,NY.GDP.MKTP.KD.ZG,1993,-0.979683208744774
COL,NY.GDP.MKTP.KD.ZG,1993,5.38540993901029
COM,NY.GDP.MKTP.KD.ZG,1993,3.0060613074486
CPV,NY.GDP.MKTP.KD.ZG,1993,8.70831156568961
CRI,NY.GDP.MKTP.KD.ZG,1993,7.09719123999687
CSS,NY.GDP.MKTP.KD.ZG,1993,0.904768167641464
CUB,NY.GDP.MKTP.KD.ZG,1993,-14.8781806947595
CYP,NY.GDP.MKTP.KD.ZG,1993,0.700000488145378
CZE,NY.GDP.MKTP.KD.ZG,1993,0.0619042232778071
DEU,NY.GDP.MKTP.KD.ZG,1993,-0.973303691727239
DMA,NY.GDP.MKTP.KD.ZG,1993,2.16141410328994
DNK,NY.GDP.MKTP.KD.ZG,1993,-0.0789004069928296
DOM,NY.GDP.MKTP.KD.ZG,1993,7.36451304171301
DZA,NY.GDP.MKTP.KD.ZG,1993,-2.10000075769095
EAP,NY.GDP.MKTP.KD.ZG,1993,11.2612684633122
EAR,NY.GDP.MKTP.KD.ZG,1993,3.59465388311284
EAS,NY.GDP.MKTP.KD.ZG,1993,4.19655975624387
ECA,NY.GDP.MKTP.KD.ZG,1993,-2.05119670165838
ECS,NY.GDP.MKTP.KD.ZG,1993,-0.75503273252437
ECU,NY.GDP.MKTP.KD.ZG,1993,1.97321813678619
EGY,NY.GDP.MKTP.KD.ZG,1993,2.90079079959442
EMU,NY.GDP.MKTP.KD.ZG,1993,-0.682679112507273
ERI,NY.GDP.MKTP.KD.ZG,1993,13.4547625007102
ESP,NY.GDP.MKTP.KD.ZG,1993,-1.03149177381964
EST,NY.GDP.MKTP.KD.ZG,1993,-5.74049422033957
ETH,NY.GDP.MKTP.KD.ZG,1993,13.1428339765154
EUU,NY.GDP.MKTP.KD.ZG,1993,-0.596014809889084
FCS,NY.GDP.MKTP.KD.ZG,1993,-1.92222342101635
FIN,NY.GDP.MKTP.KD.ZG,1993,-0.779815438470379
FJI,NY.GDP.MKTP.KD.ZG,1993,2.13003242138274
FRA,NY.GDP.MKTP.KD.ZG,1993,-0.358997840715546
FSM,NY.GDP.MKTP.KD.ZG,1993,8.14065510597301
GAB,NY.GDP.MKTP.KD.ZG,1993,3.94655500790242
GBR,NY.GDP.MKTP.KD.ZG,1993,2.48983096244002
GEO,NY.GDP.MKTP.KD.ZG,1993,-29.3001665068873
GHA,NY.GDP.MKTP.KD.ZG,1993,4.85000055379412
GIN,NY.GDP.MKTP.KD.ZG,1993,5.04414454071403
GMB,NY.GDP.MKTP.KD.ZG,1993,3.01210137437499
GNB,NY.GDP.MKTP.KD.ZG,1993,2.09999998911347
GNQ,NY.GDP.MKTP.KD.ZG,1993,11.0332130375277
GRC,NY.GDP.MKTP.KD.ZG,1993,-1.60000027696664
GRD,NY.GDP.MKTP.KD.ZG,1993,-1.95881558143746
GRL,NY.GDP.MKTP.KD.ZG,1993,-5.02793262942515
GTM,NY.GDP.MKTP.KD.ZG,1993,3.92713194504024
GUY,NY.GDP.MKTP.KD.ZG,1993,8.17510549304023
HIC,NY.GDP.MKTP.KD.ZG,1993,1.08923501256588
HKG,NY.GDP.MKTP.KD.ZG,1993,6.20110784301558
HND,NY.GDP.MKTP.KD.ZG,1993,6.49571820818859
HPC,NY.GDP.MKTP.KD.ZG,1993,0.473748198749504
HRV,NY.GDP.MKTP.KD.ZG,1993,-8.02558205873851
HTI,NY.GDP.MKTP.KD.ZG,1993,-5.42629599215383
HUN,NY.GDP.MKTP.KD.ZG,1993,-0.576108517766556
IBD,NY.GDP.MKTP.KD.ZG,1993,3.70632856878861
IBT,NY.GDP.MKTP.KD.ZG,1993,3.45173565599775
IDA,NY.GDP.MKTP.KD.ZG,1993,0.948074746671509
IDB,NY.GDP.MKTP.KD.ZG,1993,-0.216749704032253
IDN,NY.GDP.MKTP.KD.ZG,1993,6.49640812045304
IDX,NY.GDP.MKTP.KD.ZG,1993,2.18167542803141
IMN,NY.GDP.MKTP.KD.ZG,1993,2.59999570835525
IND,NY.GDP.MKTP.KD.ZG,1993,4.75077621776924
IRL,NY.GDP.MKTP.KD.ZG,1993,2.6926087848645
IRN,NY.GDP.MKTP.KD.ZG,1993,-1.47101148264161
IRQ,NY.GDP.MKTP.KD.ZG,1993,30.289829491298
ISL,NY.GDP.MKTP.KD.ZG,1993,1.31344945898732
ISR,NY.GDP.MKTP.KD.ZG,1993,4.11675627305021
ITA,NY.GDP.MKTP.KD.ZG,1993,-0.852805783618436
JAM,NY.GDP.MKTP.KD.ZG,1993,9.41710256708754
JOR,NY.GDP.MKTP.KD.ZG,1993,4.48698977985755
JPN,NY.GDP.MKTP.KD.ZG,1993,-0.459219716150798
KAZ,NY.GDP.MKTP.KD.ZG,1993,-9.20000000203308
KEN,NY.GDP.MKTP.KD.ZG,1993,0.353197256227247
KGZ,NY.GDP.MKTP.KD.ZG,1993,-15.4593282242512
KHM,NY.GDP.MKTP.KD.ZG,1993,4.0983708045076
KIR,NY.GDP.MKTP.KD.ZG,1993,-0.104014952392347
KNA,NY.GDP.MKTP.KD.ZG,1993,6.80194941601546
KOR,NY.GDP.MKTP.KD.ZG,1993,6.87747412868558
KWT,NY.GDP.MKTP.KD.ZG,1993,33.9904675559008
LAC,NY.GDP.MKTP.KD.ZG,1993,4.3538074056991
LAO,NY.GDP.MKTP.KD.ZG,1993,5.91255655432118
LBN,NY.GDP.MKTP.KD.ZG,1993,10.7656697971889
LBR,NY.GDP.MKTP.KD.ZG,1993,-32.9753952616656
LBY,NY.GDP.MKTP.KD.ZG,1993,-3.76319264327812
